a2-action-kernels-are-recursive		
a2-boone-higman-via-rs-two-graph-full-groups		
no-free-q-odd-action-by-v-has-a-doubling-intertwiner	**ESTABLISHED** (lane proof, bh-free-30, 09-18; elementary; not reviewed; no priority claimed).	
no-homeomorphism-shifts-odd-denominator-translations	**ESTABLISHED** (lane proof, not reviewed; elementary; no priority claimed).	
no-homeomorphism-shifts-primes-acting-as-l-adic-scalars	**ESTABLISHED** (lane proof, not reviewed). No priority claimed. One deep input, recalled and	
no-nontrivial-germ-is-shift-conjugate-to-a-proper-power	**ESTABLISHED** (lane proof, elementary, below; not independently reviewed; no priority claimed).	
non-elementary-hyperbolic-groups-are-contracting-rsgs		
non-exact-group-with-polytime-word-problem-exists		
non-fp2-groups-are-quasi-retracts-of-simple-groups-proof		
non-fp2-groups-are-quasi-retracts-of-simple-groups	**ESTABLISHED** by `non-fp2-groups-are-quasi-retracts-of-simple-groups-proof`	
non-lcm-dissection-operad-groups-are-f-infinity		
non-spanning-subsets-of-an-f2-space-are-highly-connected	**ESTABLISHED** (lane proof from standard results, recalled and not re-read: the Nerve	
nonamenable-products-have-minimal-sft-extensions-of-free-inputs		
nonfibered-closed-graph-manifold-groups-satisfy-pbh		
nonfibered-graph-manifold-groups-have-no-fg-normal-subgroups	**ESTABLISHED** (lane proof, elementary given one cited theorem; not independently	
noninjective-ln-completions-have-self-similar-bases	**ESTABLISHED** through `ln-completions-of-noninjective-recursions-proof` (lane proof, bh-algebra,	
nonorientable-surface-word-stabilizers-infinite-double-cosets	**ESTABLISHED** (lane proof, same counting method as the orientable node; not	
nonrecursive-a2-kernel-makes-e-of-wreath-not-rec-presented		
norm-minus-one-sturmian-jm-groups-satisfy-boone-higman-proof		
norm-minus-one-sturmian-jm-groups-satisfy-boone-higman	**ESTABLISHED** (route `norm-minus-one-sturmian-jm-groups-satisfy-boone-higman-proof`; lane	
normal-germ-extensions-finite-kazhdan-proof		
normal-germ-extensions-of-v-have-only-finite-kazhdan-subgroups	**ESTABLISHED** by `normal-germ-extensions-finite-kazhdan-proof` (referee-a PASS, research/artifacts/gq-referee-a-kazhdan-almost-v-central-and-normal-	 | landed nodes; gq-referee-b PASS, research/artifacts/gq-referee-b-kazhdan-almost-v-central-and-normal-germ-exte
nv-periodic-groups-via-graded-renormalization		
nv-periodic-groups-via-schreier-subshift-factors		
nv-realizable-systems-closed-under-kakutani-equivalence	**ESTABLISHED** (lane proofs below, elementary; not reviewed; no novelty claimed).	
odd-roots-of-the-2v-tau-odometer-have-doubling-conjugators	**ESTABLISHED** (lane proof, bh-free-30, 09-18; elementary, every identity is checked below; not reviewed; no priority claimed).	
odd-smart-induced-map-has-height-m-renormalization	**ESTABLISHED** (lane bh-free-18, lane proof, not reviewed). It follows the refereed `m = 3` proof	 | - **Independent hand check** by bh-refute: PASS, not a referee report
odd-smart-machines-have-exact-m-fold-moves	**ESTABLISHED** (lane bh-free-18, elementary lane proof, not reviewed). No priority claimed: two	
odometer-2v-orbit-action-is-type-a	**ESTABLISHED** (lane proof, elementary, not independently reviewed; no priority claimed).	
odometer-conjugation-realizes-the-shell-shift-proof		
odometer-conjugation-realizes-the-shell-shift	**ESTABLISHED** by `odometer-conjugation-realizes-the-shell-shift-proof` (lane proof, elementary, not independently reviewed, no priority claimed).	
odometer-generators-carry-no-nonsolvable-baumslag-solitar-proof		
odometer-generators-carry-no-nonsolvable-baumslag-solitar	**ESTABLISHED** through `odometer-generators-carry-no-nonsolvable-baumslag-solitar-proof`. Lane proof (bh-cool),	
odometer-houghton-like-groups-are-finitely-presented		
odometer-kernel-preimage-is-strongly-shift-similar-proof		
odometer-kernel-preimage-is-strongly-shift-similar	**ESTABLISHED** by `odometer-kernel-preimage-is-strongly-shift-similar-proof` (lane proof, elementary given the	
odometer-lift-central-extensions-of-v-subgroups-into-2v-tau	**ESTABLISHED** (lane proof, elementary, not reviewed). No priority is claimed; the	
odometer-stable-twists-are-unipotent-mod-two-proof		
odometer-stable-twists-are-unipotent-mod-two	**ESTABLISHED** by `odometer-stable-twists-are-unipotent-mod-two-proof` (lane proof, elementary, not independently reviewed, no priority claimed).	
oligomorphic-fp-infinity-actor-without-thompson-f		
oligomorphic-operads-have-f-infinity-groups	**OPEN** (conjecture, lane bh-invent-07, 2026-09-18). Proposed as the operadic finiteness engine for	 |      (bh-typeA-universal; referee a PASS, second pass pending).
once-punctured-mcg-continuous-asynchronous-proof		
once-punctured-mcg-is-lipschitz-retract-of-out-free		
once-punctured-mcg-lipschitz-retract-citation		
once-punctured-mcgs-are-continuous-asynchronous-automatic	**ESTABLISHED** (lane proof, not reviewed; no priority claimed), modulo the cited	
one-ended-near-regular-actions-have-a-realization-defect-proof		
one-ended-near-regular-actions-have-a-realization-defect	**ESTABLISHED** by `one-ended-near-regular-actions-have-a-realization-defect-proof`. This is a lane proof: elementary, not independently reviewed, wit	
one-ended-schreier-orbits-force-index-zero-proof		
one-ended-schreier-orbits-force-index-zero	**ESTABLISHED** by `one-ended-schreier-orbits-force-index-zero-proof`. Lane proof, elementary, not independently reviewed, no priority claimed. The en	
one-fp-simple-group-contains-every-brin-thompson-subgroup-proof		
one-fp-simple-group-contains-every-brin-thompson-subgroup	**ESTABLISHED** (route `one-fp-simple-group-contains-every-brin-thompson-subgroup-proof`;	
one-fp-simple-group-contains-every-integral-linear-group	**ESTABLISHED** (lane proof, not reviewed; load-bearing, referee review requested) via route	
one-fp-simple-group-contains-every-s-integral-linear-group	**ESTABLISHED** (lane proof, not reviewed; load-bearing, referee review requested) by route	
one-relator-groups-satisfy-boone-higman		
open-boundary-fixers-fix-balls-proof		
open-euclidean-artin-types-resist-garside-normal-form-routes	**ESTABLISHED** as a status and obstruction record (lane bh-artin, 2026-09-18; the mathematical content is elementary or cited, not independently revi	
ore-operad-groups-contain-the-derived-full-group	**ESTABLISHED** (lane bh-free-54, 2026-09-18), modulo Matui's normal-subgroup theorem.	
ore-operad-groups-have-type-a-clopen-actions	**ESTABLISHED** (lane bh-free-54, 2026-09-18). Lane proof below, not independently	
osajda-decidable-nonexact-group-satisfies-boone-higman		
out-ct-p-z-is-c2	**ESTABLISHED** (lane proof, not reviewed). No priority is claimed.	
out-ct-z-is-c2-iff-normalizers-are-somewhere-affine		
out-ct-z-is-c2	**ESTABLISHED** (lane proof, not reviewed). No priority is claimed.	
out-free-double-coset-finite-subgroups-have-dense-limit-sets	**ESTABLISHED** for items 1 and 3 (lane proof; not reviewed; no priority	
out-free-groups-satisfy-boone-higman		
out-free-groups-virtually-embed-in-aut-free-groups		
out-free-pair-finite-stabilizers-contain-fully-irreducibles	**ESTABLISHED** (lane proof, elementary given the cited inputs; not reviewed; no	
path-folded-sft-rigidity-pullback-proof		
path-folded-sfts-are-quantum-rigid-only-if-the-fibre-is	**ESTABLISHED** through `path-folded-sft-rigidity-pullback-proof` (lane bh-g2-fixedpoint-b,	
path-folds-of-rigid-expansive-z2-sfts-are-quantum-rigid	**OPEN** (posed by bh-g2-fixedpoint-b, 2026-09-18).	
pbh-amalgams-over-centralizer-separated-edges	**ESTABLISHED** by `pbh-centralizer-separated-edges-proof` (lane proof, elementary	
pbh-centralizer-amalgam-closure-proof		
pbh-centralizer-amalgam-via-theorem-e-proof		
pbh-centralizer-separated-edges-proof		
pbh-class-closed-under-centralizer-amalgams	**ESTABLISHED** by `pbh-centralizer-amalgam-closure-proof` and, independently of the	
pbh-class-closed-under-common-retract-amalgams		 | **Verification (bh-verify-artin, 2026-09-18; lane check, not an external review).** PASS (Steps 0--4 re-derive
pbh-class-closed-under-graph-products	**ESTABLISHED** through `pbh-graph-product-closure-proof`. Re-verified end to	
pbh-closed-under-decidable-permutational-wreaths		
pbh-closed-under-finite-edge-graphs-of-groups		
pbh-closed-under-permutational-wreaths-with-infinite-stabilizers		
pbh-coset-closure-passes-to-finite-index-overgroups	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
pbh-coset-condition-finite-index-overgroups-proof		
pbh-coset-condition-passes-to-finite-index-overgroups	**ESTABLISHED** by `pbh-coset-condition-finite-index-overgroups-proof` (lane proof,	
pbh-coset-wreath-subgroups-closure-properties-proof		
pbh-coset-wreath-subgroups-closure-properties	**ESTABLISHED** by `pbh-coset-wreath-subgroups-closure-properties-proof` (lane proof,	
pbh-coset-wreaths-iff-identity-edge-hnns-proof		
pbh-coset-wreaths-iff-identity-edge-hnns	**ESTABLISHED** by `pbh-coset-wreaths-iff-identity-edge-hnns-proof` (lane proof, not	
pbh-finite-edge-closure-equivalences-proof		
pbh-finite-edge-closure-equivalences	**ESTABLISHED** by `pbh-finite-edge-closure-equivalences-proof` (lane proof, not reviewed;	
pbh-full-cantor-hosts-proof		
pbh-graphs-of-groups-over-realized-good-edges	**ESTABLISHED** by `pbh-graphs-of-groups-realized-good-edges-proof` (lane proof, not	
pbh-graphs-of-groups-realized-good-edges-proof		
pbh-via-degree-monoid-boundary-full-groups	**ESTABLISHED** (lane proof, not reviewed). The proof is the argument of	
pbh-wreath-closure-fails-over-undecidable-stabilizers	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
perfect-decidable-inputs-have-fp-shell-envelopes		
perfect-subgroup-local-triviality-proof		
perfect-subgroups-are-locally-trivial-in-abelian-germ-hosts	**ESTABLISHED** by `perfect-subgroup-local-triviality-proof` (lane proof, elementary apart	
periodic-dense-sft-hosts-have-only-thompson-simple-subgroups	**ESTABLISHED** through `periodic-dense-sft-hosts-restriction-proof` (lane proof, elementary; not	
periodic-dense-sft-hosts-restriction-proof		
periodic-germ-extensions-of-v-are-virtually-simple-proof		
periodic-germ-extensions-of-v-are-virtually-simple	**ESTABLISHED** by `periodic-germ-extensions-of-v-are-virtually-simple-proof` (lane proof). *Reviewed:* gq-referee-a PASS (`research/artifacts/gq-refe	
periodic-k-graph-subgroups-with-ray-cocycle-are-finite	**ESTABLISHED** (lane proof, elementary, not reviewed). No imported theorems. No	
permutational-boone-higman-iff-dense-cantor-actors	**ESTABLISHED** (lane proof, elementary, not reviewed; no novelty claimed — it	
permutational-boone-higman-iff-full-cantor-hosts	**ESTABLISHED** by `pbh-full-cantor-hosts-proof` (lane proof, elementary, assembling	
perron-recovers-free-group-boundary-full-groups	**ESTABLISHED** (lane proof; a direct calibration of	
perron-substitution-finiteness-for-garside-full-groups	**ESTABLISHED** through `perron-substitution-finiteness-proof` (lane proof; it uses	
perron-substitution-finiteness-proof		
persistent-hosts-build-the-input-from-its-carries-proof		
persistent-hosts-build-the-input-from-its-carries	**ESTABLISHED** by `persistent-hosts-build-the-input-from-its-carries-proof` (lane proof, elementary,	
persistent-subexponential-automata-generate-finite-groups	**ESTABLISHED** (lane proof below, elementary; no priority claimed). Referee a (proof gaps) PASS: `research/artifacts/gq-referee-a-loop-retraction-lin	
piecewise-canonical-permutations-are-transposition-products	**ESTABLISHED** (lane proof, not reviewed). It is elementary: it uses only the Chinese	
piecewise-projective-rigidity-proof		
piecewise-translation-z2-enumerations-are-not-fp	**ESTABLISHED** (lane proof, written inline, not independently reviewed, no priority claimed). It proves the	
pinned-annular-passengers-are-class-functions-of-the-driver	**ESTABLISHED** (lane proof, elementary; not reviewed; no priority claimed).	
pinned-passengers-collapse-when-the-shifted-system-is-solvable	**ESTABLISHED** (lane proof, elementary; not reviewed; no priority claimed).	
pisot-box-exchange-groups-satisfy-boone-higman	**ESTABLISHED** (lane proof, not reviewed; no priority claimed; inputs as in	
pisot-interval-exchange-groups-satisfy-boone-higman	**ESTABLISHED** (lane proof, a corollary of `pisot-stein-groups-are-contracting-rsgs`, whose inputs it inherits;	
pisot-stein-groups-are-contracting-rsgs-proof		
pisot-stein-groups-are-contracting-rsgs	**ESTABLISHED** (route `pisot-stein-groups-are-contracting-rsgs-proof`; lane proof, not reviewed; no priority	 | claimed). Referee-c: PASS with fixes (d1081f87a), fixes applied.
pisot-unit-slope-stein-groups-are-finitely-presented	**ESTABLISHED** (lane proof, not reviewed; no priority claimed). Inputs:	
pl-transcendental-endpoint-non-fp-proof		
plane-constant-simulation-computation-layers-are-quantum-rigid		
pointed-cube-categories-are-li-garside-categories	**ESTABLISHED** through `pointed-cube-categories-li-garside-proof` (lane proof,	
pointed-cube-categories-li-garside-proof		
polynomial-automata-reduce-to-cycling-relators	**ESTABLISHED** (lane proof below, elementary; no priority claimed). Referee a (proof gaps) PASS: `research/artifacts/gq-referee-a-cycling-relators-od	
polytime-non-exact-group-via-decodable-labellings		
positive-char-polynomial-affine-groups-are-self-similar		 | reviewed.~~ *Reviewed:* PASS in `research/artifacts/review-metabelian-bh-2026-09-13.md`
power-map-free-mapping-tori-satisfy-permutational-boone-higman	**ESTABLISHED** through `power-map-free-mapping-tori-pbh-proof`. Not	
prefix-replacement-actions-recode-into-germ-extensions-of-v	**ESTABLISHED** (lane proof, elementary apart from the two imports named below; not	
prime-field-leavitt-square-units-mod-p-proof		
prime-field-leavitt-tensor-hosts-fp-and-simple-mod-centre		
primitive-aperiodic-two-graph-full-groups-embed-in-fp-simple	**ESTABLISHED** (2026-09-18). The proof `primitive-two-graph-fp-simple-embedding-proof` is complete: its last open input, `finite-k-graph-boundary-gro	
product-of-simple-groups-type-a-actions-come-from-factors	**ESTABLISHED** (lane proof, elementary; not independently reviewed; no priority	
product-of-trees-lattices-satisfy-permutational-boone-higman		
product-subgroups-lie-in-cr-when-goursat-quotient-in-b-a	**ESTABLISHED** by `product-subgroups-lie-in-cr-when-goursat-quotient-proof` (lane proof;	
product-subgroups-lie-in-cr-when-goursat-quotient-proof		
product-substitution-full-groups-satisfy-boone-higman-proof		
product-substitution-full-groups-satisfy-boone-higman	**ESTABLISHED** by `product-substitution-full-groups-satisfy-boone-higman-proof`	
products-of-hyperbolic-groups-qi-embed-in-fp-simple-groups	**ESTABLISHED** by `qi-permutational-class-products-and-finite-extensions-proof` (lane proof, formal on top	
profinite-product-full-groups-have-no-fg-simple-hosts	**ESTABLISHED** (lane proof, elementary; not reviewed; no priority claimed).	
profinite-translation-hosts-preserve-levels	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
pspace-fp-simple-via-lift-presented-automaton-overgroups		
pure-braid-groups-embed-in-raags		
q-difference-lamplighter-is-not-quasi-linear	**ESTABLISHED** (lane `bh-solvable`, lane proof, elementary; not independently	
q-difference-lamplighter-satisfies-boone-higman		
q-semidirect-2-in-2v-tau-reduces-to-a-circle-coding	**ESTABLISHED** (lane proof, bh-free-30, 09-18; elementary; not reviewed; no priority claimed). Notation as in `odd-roots-of-the-2v-tau-odometer-have-	
qi-permutational-class-products-and-finite-extensions-proof		
quadratic-breakpoint-psl2z-groups-satisfy-boone-higman-proof		
quadratic-breakpoint-psl2z-groups-satisfy-boone-higman	**ESTABLISHED** by `quadratic-breakpoint-psl2z-groups-satisfy-boone-higman-proof` (lane proof). *Reviewed:* gq-referee-a PASS (`research/artifacts/gq-	
quadratic-interval-exchange-full-groups-satisfy-boone-higman		
quadratic-rectangle-exchange-groups-satisfy-boone-higman-proof		
quadratic-rectangle-exchange-groups-satisfy-boone-higman	**ESTABLISHED** by `quadratic-rectangle-exchange-groups-satisfy-boone-higman-proof`	
quadratic-rotation-iet-groups-satisfy-boone-higman-proof		
quadratic-rotation-iet-groups-satisfy-boone-higman	**ESTABLISHED** by `quadratic-rotation-iet-groups-satisfy-boone-higman-proof` (lane	 | **Adversarial check (2026-09-18, lane `bh-refute`): PASS, conditional on the cited imports** (BBMZ, DHS and, f
quantum-family-representations-are-exhausted-at-rigidity		
quantum-rigid-sfts-over-products-have-a-single-free-branch		
quantum-rigidity-is-product-stable	**ESTABLISHED** through `quantum-rigidity-product-stability-proof` (lane proof, elementary; not	
quantum-rigidity-product-stability-proof		
raag-cube-codings-fail-li-multiplicity-at-every-power	**ESTABLISHED** (lane proof, elementary; Li's definitions read at source in	
raag-subgroups-of-v-contain-no-one-ended-hyperbolic-group	**ESTABLISHED** by `raag-subgroups-of-v-hyperbolic-proof` (lane proof, elementary,	
raag-subgroups-of-v-hyperbolic-proof		
raag-undistortion-in-2v-via-heaviest-belt-chain-proof		
raags-are-undistorted-in-brin-thompson-group-2v	**ESTABLISHED** by `raag-undistortion-in-2v-via-heaviest-belt-chain-proof` (lane proof, elementary, not	
rank-one-cone-hosts-fw-local-map-proof		
rank-one-cone-hosts-put-fw-groups-in-local-map-groups	**ESTABLISHED** through `rank-one-cone-hosts-fw-local-map-proof`. It is a lane proof and elementary: the proof of `kazhdan-subgroups-of-rover-nekrashe	
rank-one-rational-projective-full-group-is-flip-v	**ESTABLISHED** (lane bh-free-54, 2026-09-18). Lane proof, not independently	
rank-two-building-non-domesticity-is-vertex-non-domesticity	**ESTABLISHED** (lane proof, elementary modulo the standard facts (V1)–(V3); not	
rank-two-synchronization-off-totally-irrational-rays	**ESTABLISHED** (lane bh-free-61, 2026-09-18). Lane proof, elementary, not	
rational-breakpoint-dyadic-pl-groups-satisfy-boone-higman-proof		
rational-breakpoint-dyadic-pl-groups-satisfy-boone-higman	**ESTABLISHED** by `rational-breakpoint-dyadic-pl-groups-satisfy-boone-higman-proof` (lane proof). *Reviewed:* gq-referee-a PASS (`research/artifacts/	
rational-germ-groups-of-germ-extensions-of-v-embed-in-2v	**ESTABLISHED** (lane proof, elementary; not independently reviewed; no priority claimed).	
rational-germ-singular-sets-are-finite-graph-path-spaces	**ESTABLISHED** by `rational-germ-singular-sets-graph-path-space-proof` (lane proof,	
rational-germ-singular-sets-graph-path-space-proof		
rational-projective-full-groups-are-finitely-presented	**OPEN** (lane bh-free-54, 2026-09-18).	
rational-projective-full-groups-fp-via-thumann-operad-finiteness		
rational-rotations-and-doubling-have-no-common-tree-coding	**ESTABLISHED** by `rational-rotations-doubling-no-common-tree-coding-proof` (lane proof,	
rational-rotations-doubling-no-common-tree-coding-proof		
ray-germ-one-point-groups-are-v-point-stabilizers	**ESTABLISHED** (lane proof, bh-free-08, 2026-09-18; elementary; not reviewed; no novelty claimed). It is a calibration for the open converse "a germ 	
rcwa-groups-bh-via-sign-doubling-and-odometer-host-proof		
rcwa-groups-over-pids-satisfy-boone-higman	**ESTABLISHED** by `rcwa-over-pids-bh-via-ax-plus-b-monoid-hosts-proof`. This is a lane	
rcwa-groups-satisfy-boone-higman	**ESTABLISHED** by `rcwa-groups-bh-via-sign-doubling-and-odometer-host-proof`. Lane proof,	 | reviewed by gq-referee-a (proof-gap lens): PASS with three nits, all applied |   (both referees PASS).
rcwa-groups-satisfy-permutational-boone-higman	**ESTABLISHED** (lane proof, not reviewed). It combines the two host nodes with	
rcwa-over-pids-bh-via-ax-plus-b-monoid-hosts-proof		
rcwa-z-generated-by-class-shifts-reflections-transpositions	**ESTABLISHED** (lane proof, not reviewed). It uses only	
reducible-building-lattices-via-product-boxes		
reducible-euclidean-building-lattices-lie-in-type-a-class	**ESTABLISHED** through `reducible-building-lattices-via-product-boxes` (lane proof;	
regular-enumerations-can-make-near-shift-free-product	**ESTABLISHED** by `regular-free-shift-fresh-trajectory-proof`, an	 | elementary back-and-forth construction. Referee a PASS
reid-higman-thompson-variant-d-zero-abelianization	**ESTABLISHED** (lane proof, bh-free-60, 2026-09-18; not reviewed). No priority is	
rel-hyperbolic-bh-permanence-implies-free-product-closure	**ESTABLISHED** by the argument below. Lane proof, elementary, not reviewed. No	
rel-hyperbolic-fp-simple-peripherals-proof		
rel-hyperbolic-groups-embed-with-fp-simple-peripherals	**ESTABLISHED** by `rel-hyperbolic-fp-simple-peripherals-proof`. Lane proof, not	
rel-hyperbolic-groups-with-bh-peripherals-satisfy-bh		
rel-hyperbolic-permanence-implies-finite-edge-amalgams	**ESTABLISHED** by the argument below (lane proof, elementary, not reviewed; no priority	
relative-finite-discrimination-forces-solvable-word-problem	**ESTABLISHED** (lane proof below, elementary, not reviewed; no priority claimed: it is the	
relator-complexity-descent-gives-free-splitting	**ESTABLISHED** (lane proof below, elementary; the consequence for `V_d(G)` uses consequence 2 of Theorem A of	 | `rover-nekrashevych-fp-iff-finite-lift-presentation`, not yet refereed; no priority claimed). Referee a (proof
renormalizable-thompson-elements-give-negative-baumslag-solitar	**ESTABLISHED** (lane bh-free-18, elementary lane proof, not reviewed; no priority claimed).	
residual-chains-with-finite-recurrences-give-fp-branch-hosts		
residual-solvability-reduces-cgp-question-1-to-question-3	**ESTABLISHED** (lane proof below, elementary, not reviewed; no priority claimed).	
restriction-realizations-of-twisted-shells-are-trivial	**ESTABLISHED** (lane proof below; elementary; not independently reviewed; no novelty claimed).	
retracting-constant-hosts-add-only-residual-inputs	**ESTABLISHED** (lane proof, bh-algebra, elementary, not reviewed).	
retracts-inherit-proper-power-conjugacy	**ESTABLISHED** by `higman-closure-theorems-inapplicable-proof` (lane proof,	
rf-decidable-groups-embed-in-decidable-fg-branch-groups		
rf-free-minimal-zn-actions-have-non-fp-derived-full-groups		
rf-free-minimal-zn-non-fp-proof		
rf-free-product-germ-realization-proof		
rf-groups-have-free-product-germs-over-v	**ESTABLISHED** by `rf-free-product-germ-realization-proof` (lane proof, elementary; not	
rf-hosts-cannot-realize-branch-substitutions	**ESTABLISHED** (lane proof below, elementary; no priority claimed. Referee a (proof gaps) PASS: `research/artifacts/gq-referee-a-rf-hosts-and-spine-h	
rf-hosts-cannot-realize-the-lysenok-substitution	**ESTABLISHED** (lane proof below, elementary; the input that `Γ̃` is not residually finite is cited from Sapir–Wise,	 | J. Pure Appl. Algebra 166 (2002) 191–202, via secondary sources and not re-read here; no priority claimed). 
rf-soluble-finite-rank-groups-are-char-zero-linear		
rf-soluble-minimax-groups-satisfy-permutational-bh-proof		 |    PASS, `research/artifacts/review-metabelian-bh-2026-09-13.md`), with one factor,
rf-soluble-minimax-groups-satisfy-permutational-bh	**ESTABLISHED** by `rf-soluble-minimax-groups-satisfy-permutational-bh-proof`	
rf-toeplitz-subshifts-from-normal-chains-are-free		 | Both are recorded on that node, whose route has two PASS reviews.
rigid-affine-hosts-are-linear-over-number-fields-proof		
rigid-affine-hosts-are-linear-over-number-fields	**ESTABLISHED** by `rigid-affine-hosts-are-linear-over-number-fields-proof`	
rigid-boolean-inverse-monoid-presentations-have-fp-full-groups	**OPEN** (conjecture of bh-invent-03). The equivalences and implications stated below are lane proofs,	
rigid-fa-groups-reach-bliw-trees-only-with-infinite-index	**ESTABLISHED** (lane proof, elementary given its inputs; not reviewed; no priority	
rigid-sfts-give-fp-v-boolean-power-crossed-products		
rigid-topologically-free-sfts-force-solvable-word-problem	**ESTABLISHED** (lane bh-g3-topfree, 2026-09-18; elementary lane proof, not reviewed; no priority	
ring-gate-k1-clause-is-unstable	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
robertson-steger-a2-two-graphs-are-primitive-and-aperiodic		
row-factors-lift-z-crossed-products-into-z2-hosts	**ESTABLISHED** (lane proof, bh-algebra, elementary, not reviewed).	
rs-strip-tail-transitivity-forces-primitive-transition-matrices	**ESTABLISHED** (lane proof, bh-groupoid 2026-09-18, inline below; not independently	
rs-two-graph-aperiodicity-from-h3-and-irreducibility	**ESTABLISHED** (lane proof, bh-groupoid 2026-09-18, inline below; not independently	
rsg-finite-set-stabilizers-are-iterated-ascending-hnn-proof		
rsg-z2-locally-trivial-along-rational-attraction	**ESTABLISHED** (lane proof, elementary, not reviewed; no novelty claimed).	
rsv-quaternionic-doubles-are-never-virtually-simple	**ESTABLISHED** (lane proof, elementary, not reviewed). It uses only the exact sequence that	
s-integral-affine-structure-group-is-finitely-presented	**ESTABLISHED** (lane proof, not reviewed). No priority claimed. Three classical inputs are	
s-integral-linear-one-host-via-twisted-affine-group		
s-integral-splitting-stabilizers-are-finitely-generated	**ESTABLISHED** (lane proof, not reviewed). Two classical inputs are recalled, not re-read,	
sandwiched-e-n-has-only-projective-simple-quotients	**ESTABLISHED** for parts 1–2 (lane proof, elementary, inline; not reviewed; no novelty	
saturated-l-adic-subrings-are-arithmetic	**ESTABLISHED** (lane proof, not reviewed; standard commutative algebra, no priority claimed).	
scalar-descendant-hosts-see-only-rfd-inputs	**ESTABLISHED** (lane proof, bh-algebra, elementary, not reviewed).	
scalar-descendants-make-completions-simple-proof		
scalar-descendants-make-completions-simple	**ESTABLISHED** through `scalar-descendants-make-completions-simple-proof` (lane proof, bh-algebra,	
schur-multiplier-obstruction-kills-thickening-hosts	**ESTABLISHED** (lane bh-free-59, written inline, not independently reviewed). Textbook	
self-similar-sft-rigidity-scale-collapse-proof		
self-similar-sfts-are-quantum-rigid-iff-rigid-at-one-scale		
self-simulating-hosts-over-one-ended-parse-shifts		
separated-automata-reduce-bh-to-fp-overgroups-of-the-base-proof		
separated-automata-reduce-bh-to-fp-overgroups-of-the-base	**ESTABLISHED** by `separated-automata-reduce-bh-to-fp-overgroups-of-the-base-proof` (lane proof, elementary; no	 | priority claimed). Referee a (proof gaps) PASS: `research/artifacts/gq-referee-a-separated-automata-reduce-bh-
set-transitive-coset-shifts-have-only-constant-minimal-sets		
several-ascending-letters-reduce-to-amalgams-over-the-base	**Status.** Parts 1 and 2 are **ESTABLISHED** (elementary, proofs below). Part 3 is a	
sft-groupoid-boolean-inverse-monoids-are-finitely-presented		
sft-irreducible-core-iff-unique-recurrent-component	**ESTABLISHED** (lane `bh-free-23`, lane proof, elementary, not independently reviewed; no priority	
shell-a1-ascends-when-the-gate-points-toward-p-proof		
shell-a1-ascends-when-the-gate-points-toward-p	**ESTABLISHED** by `shell-a1-ascends-when-the-gate-points-toward-p-proof`	
shell-envelopes-depend-only-on-the-near-image	**ESTABLISHED** (lane proof below; elementary; not independently reviewed; no novelty claimed).	
shell-germ-algebra-fp-forces-bounded-germ-presentation	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
shell-germ-algebra-fp-forces-fp-germ-group		
shell-germ-essential-algebras-are-central-simple		
shell-germ-singular-ideal-is-generated-at-the-singular-point	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
shell-germ-singular-ideal-is-the-boundary-annihilator	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
shell-germ-steinberg-algebra-is-finitely-presented		
shell-germ-steinberg-algebras-are-never-simple	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
shell-one-point-groups-are-ascending-hnn-over-window-lifts	**ESTABLISHED** (lane proof, bh-free-08, 2026-09-18; elementary; not reviewed; no novelty claimed).	
shell-shift-admits-no-baumslag-solitar-conjugation	**ESTABLISHED** (lane proof below; elementary; not independently reviewed; no novelty claimed).	
shift-similar-germ-groups-are-ascending-hnn-extensions	**ESTABLISHED** (lane proof, below). Imports: the refereed `characters-living-on-m-plus-one-factors-lie-in-sigma-m`;	
simple-groups-on-trees-b1-zero-proof		
simple-groups-on-trees-with-fg-edge-groups-have-b1-zero	**ESTABLISHED** by `simple-groups-on-trees-b1-zero-proof` (lane proof, bh-free-13, 2026-09-18; not	
simple-inputs-have-finitely-presented-stabilizer-engines	**OPEN** (stated by bh-free-60, 2026-09-18). Notation `F_B`, `D(F_B)` is as in	
simple-inputs-in-wobbling-hosts-are-dense-schreier-realizations	**ESTABLISHED** (lane proof, bh-gate-u-wobble; elementary; not reviewed; no priority claimed). This is	
simple-kazhdan-germ-extension-germ-group-proof		
simple-kazhdan-in-germ-extension-of-v-sits-in-one-germ-group	**ESTABLISHED** by `simple-kazhdan-germ-extension-germ-group-proof` (referee-a PASS, research/artifacts/gq-referee-a-simple-kazhdan-in-germ-extension-	
simple-subgroups-act-trivially-on-equicontinuous-factors		
simplicity-of-finite-presentations-arithmetical-position-proof		
simplicity-of-finite-presentations-arithmetical-position	**ESTABLISHED** by `simplicity-of-finite-presentations-arithmetical-position-proof`	
single-configuration-check-mark-group-is-lift-presented-proof		
