# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/NON_MF_SENTENCE_MAP.tsv and regenerate.
key	line	section	env	label	status	decls	sentence
98806968e48e	1396	Permanence and its failure	proof	lem:permanence	ledger	PM.05	On the test set $F\subseteq K$, this map is exactly multiplicative, since products of test elements lie in $K$ and $\lambda_K$ is a homomorphism; the values outside $K$ do not enter the two conditions.
c77d0aae979d	1396	Permanence and its failure	proof	lem:permanence	ledger	PM.05	It separates as in (2).
4abefb3ae013	1403	Permanence and its failure	corollary	cor:quotclosure	formalized	GroupApproximation.LiteralMFQuotientControls.manuscriptQuotientNonclosure	MF groups are not closed under quotients: the free group \(F_8\) is MF, and the explicit group \(E\) is its quotient but is not MF\@.
8dcf3c3be5b5	1410	Permanence and its failure	proof	cor:quotclosure	ledger	PM.07	Map the eight free generators onto the eight displayed generators of \(E\).
d944b9301af3	1410	Permanence and its failure	proof	cor:quotclosure	ledger	PM.07	The resulting homomorphism is surjective because those generators define the displayed presentation.
974a1d479532	1410	Permanence and its failure	proof	cor:quotclosure	ledger	PM.06 PM.07	The group \(F_8\) is residually finite, hence MF by Lemma~\ref{lem:permanence}(2), while \(E\) is not MF by Theorem~\ref{paper-thm:A}.
751fddcd1b8a	1418	Commuting orbits and the MF residual		subsec:collapse	formalized	GroupApproximation.KazhdanCompressionCore.manuscriptCentralSignCriterion_anyUniverse	In Theorem~\ref{paper-thm:sign-criterion} the corner is the negative spectral corner of a central involution.
02e0194a0f49	1418	Commuting orbits and the MF residual		subsec:collapse	formalized	GroupApproximation.ProjectionCompressionCollapse.corona_projection_collapse	Here it is an arbitrary projection of $\mathcal Q$ whose conjugation orbit commutes.
29b198af3af0	1423	Commuting orbits and the MF residual	theorem	thm:projection-collapse	formalized	GroupApproximation.ProjectionCompressionCollapse.corona_projection_collapse	Let $H$ be countable, let $L\le H$ have property~\textup{(T)}, let $s\in H$ satisfy $s\gamma s^{-1}\in L$ for every $\gamma\in L$, and let $\Theta\colon H\to\U(\mathcal Q)$ be a homomorphism.
b4e90329dd62	1423	Commuting orbits and the MF residual	theorem	thm:projection-collapse	formalized	GroupApproximation.ProjectionCompressionCollapse.corona_projection_collapse	Let $p\in\mathcal Q$ be a projection such that $p$ commutes with $\Theta(s\gamma s^{-1})$ for every $\gamma\in L$ and the projections $\Theta(\gamma)\,p\,\Theta(\gamma)^*$, $\gamma\in L$, commute pairwise.
da32a9dfee6f	1423	Commuting orbits and the MF residual	theorem	thm:projection-collapse	formalized	GroupApproximation.ProjectionCompressionCollapse.corona_projection_collapse	Then $p$ commutes with $\Theta(L)$.
00ffb94a6371	1434	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.19	Property~\textup{(T)} makes $L$ finitely generated; fix a finite symmetric generating set $S=\{a_1,\dots,a_m\}$.
9f01c0abca7c	1434	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.19	Write $p_g=\Theta(g)\,p\,\Theta(g)^{*}$ and $\Delta_g=p_g-p$ for $g\in L$, and suppose $\Delta_{g_0}\ne0$ for some $g_0\in L$.
0281f78071d1	1439	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.19	Since $p_g$ and $p$ are commuting projections, $\Delta_g$ is self-adjoint with $\Delta_g^{3}=\Delta_g$, so $\Delta_g^{2}$ is a projection and $\Delta_g\Delta_g^{2}=\Delta_g$; write $q_g=\Delta_g^{2}$.
36ccdc142656	1439	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.19	All the $p_g$ commute, hence so do all the $\Delta_g$ and all the $q_g$.
6568d0800791	1439	Commuting orbits and the MF residual	proof	thm:projection-collapse	structural		Put
0a5a03ea191e	1446	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.19	the join of the projections $q_a$, $a\in S$.
00b431b29e6a	1446	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.19	The elements $g$ with $p_g=p$ form a subgroup of $L$, so if $q=0$, and hence $\Delta_a=0$ for every $a\in S$, then $\Delta_g=0$ for every $g\in L$, contradicting $\Delta_{g_0}\ne0$.
587b0bf9d271	1446	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.19	Thus $q\ne0$.
2c78300d53c3	1451	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	\emph{The $q$-normalized Hilbert space.} Take a self-adjoint bounded lift $(x_n)$ of $q$.
2b9569d71d46	1451	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Since $\opnorm{x_n^{2}-x_n}\to0$, for all sufficiently large $n$ the spectrum of $x_n$ avoids $[1/4,3/4]$.
cfde4078e60f	1451	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Choose a continuous function $f\colon\mathbb R\to[0,1]$ with $f=0$ on $(-\infty,1/4]$ and $f=1$ on $[3/4,\infty)$.
ed7b7af6de0e	1451	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Continuous functional calculus then gives, for all sufficiently large $n$, a projection $Q_n=f(x_n)$ with $\opnorm{Q_n-x_n}\to0$; define $Q_n=0$ on the finitely many remaining coordinates.
8e5527321815	1451	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Thus $(Q_n)$ is a projection lift of $q$.
9c08efda721e	1461	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Let $J=\{n:Q_n\ne0\}$.
f4266b44678a	1461	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Because $q\ne0$, the set $J$ is infinite.
20b3a17c7472	1461	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Restriction of coordinates induces a $*$-homomorphism
d57c0ca19203	1469	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Replace $\Theta$ by $\rho_J\circ\Theta$ and every element introduced above by its image under $\rho_J$.
f7671139db18	1469	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	All projection, commutation and cocycle identities are preserved, while the new image of $q$ is still nonzero because its lift consists of nonzero projections and therefore has norm $1$ at every coordinate of $J$.
b9449109a801	1469	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Relabel $J$ by $\mathbb N$; then, without changing notation, we have $k_n=\operatorname{rank}Q_n\ge1$ for every $n$.
2ea2e3c52fc6	1477	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Give $M_{d_n}(\C)$ the inner product $\langle x,y\rangle_n=\operatorname{Tr}(y^{*}x)/k_n$, write $\lVert x\rVert_{\mathrm F}=\operatorname{Tr}(x^{*}x)^{1/2}$ for the unnormalized Hilbert--Schmidt norm, and let $K_\omega$ be the Hilbert-space ultraproduct of these spaces along a free ultrafilter $\omega$.
dabab7ee3e5a	1484	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	\emph{The corner-supported ideal.} Let $\mathcal I_q$ be the algebraic two-sided ideal generated by $q$, namely the set of finite sums $\sum_{j\le r}x_jqy_j$ with $x_j,y_j\in\mathcal Q$.
dbef91f4ac7d	1484	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	It is invariant under inner automorphisms.
391b89778dc8	1484	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	It is not closed in norm; the finite-sum description gives the rank bound \eqref{eq:rank-frobenius} below.
7b86bd924a7f	1491	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	For $z=\sum_{j\le r}x_jqy_j\in\mathcal I_q$, choose bounded coordinate lifts $X_{j,n}$ of $x_j$ and $Y_{j,n}$ of $y_j$ and put $Z_n=\sum_{j\le r}X_{j,n}Q_nY_{j,n}$; then $\operatorname{rank}(Z_n)\le rk_n$.
99273c68ca10	1491	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	The square of the Frobenius norm is the sum of the squares of the singular values; at most $\operatorname{rank}(Z_n)$ of them are nonzero and each is at most the operator norm, so
8dabad2c796e	1503	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	and $(Z_n)$ is a bounded sequence for the inner products $\langle\cdot,\cdot\rangle_n$.
88faadd511f4	1503	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Its class in $K_\omega$ depends only on $z=\sum_jx_jqy_j$: a sequence $Z_n'$ obtained from a second decomposition, with $r'$ summands, satisfies $\opnorm{Z_n-Z_n'}\to0$ and $\operatorname{rank}(Z_n-Z_n')\le(r+r')k_n$, so $\lVert Z_n-Z_n'\rVert_{\mathrm F}^{2}/k_n\to0$ by \eqref{eq:rank-frobenius}.
6847ebf2c7be	1503	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	Write $\Lambda(z)=[Z_n]_\omega$.
a0d45d743b81	1503	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	The map $\Lambda\colon\mathcal I_q\to K_\omega$ is linear,
97d3c5cbc4a9	1515	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.20	and $\Lambda(z)=0$ implies $\Lambda(xzy)=0$ for all $x,y\in\mathcal Q$, since bounded lifts of $x$ and $y$ multiply $\lVert Z_n\rVert_{\mathrm F}$ by a bounded factor.
0bbfdf7bd259	1519	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	\emph{An exact cocycle.} For $a\in S$ the projection $q_a$ annihilates $\prod_{b\in S}(1-q_b)$, so $q_aq=q_a$ and $\Delta_a=\Delta_aq_a=\Delta_aq\in\mathcal I_q$.
f632df00bb03	1519	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	From $p_{gh}=\Theta(g)\,p_h\,\Theta(g)^{*}$,
fb2d2db23da4	1526	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	and $\mathcal I_q$ is inner-invariant, so $\Delta_g\in\mathcal I_q$ for every $g\in L$.
ad352f09a848	1529	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	Choose unitary coordinate lifts $U_n(h)$ of $\Theta(h)$ (Lemma~\ref{paper-lem:unitarycorona}).
7ba88995150e	1529	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	The formula $\pi(h)=[\Ad U_n(h)]_\omega$ defines a unitary representation of $H$ on $K_\omega$: conjugation by a unitary preserves each $\langle\cdot,\cdot\rangle_n$, and $\opnorm{\Ad u-\Ad v}\le2\opnorm{u-v}$.
62d2253868b1	1529	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	Moreover, $\pi(h)\Lambda(z)=\Lambda\bigl(\Theta(h)\,z\,\Theta(h)^{*}\bigr)$ on the closed invariant subspace $K_q=\overline{\Lambda(\mathcal I_q)}$.
d62352aaa098	1529	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	By \eqref{eq:collapse-cocycle} the map $\beta(g)=\Lambda(\Delta_g)$ satisfies
2e1f5398f8df	1542	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	a $1$-cocycle for $\pi|_L$ with values in $K_q$.
6b1bd9e3b7be	1544	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	\emph{The cocycle is nonzero.} Suppose $\beta(a)=0$ for every $a\in S$.
0a34def36309	1544	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	Put $r_1=1$ and $r_i=\prod_{j<i}(1-q_{a_j})$ for $i\ge2$.
ac0c9698dbf8	1544	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	The products $e_i=r_iq_{a_i}$ are projections with $e_i=r_i-r_{i+1}$, so they are pairwise orthogonal and $\sum_ie_i=1-r_{m+1}=q$.
5a0ccb7e2ddf	1544	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	Each $\Delta_{a_i}$ commutes with $r_i$, so $e_i=(\Delta_{a_i}r_i)\,\Delta_{a_i}$ and $\Lambda(e_i)=0$, whence $\Lambda(q)=0$ against $\lVert\Lambda(q)\rVert=1$.
308b826aeb47	1544	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21	So $\beta$ is not identically zero.
da58a6475741	1552	Commuting orbits and the MF residual	proof	thm:projection-collapse	structural	-	\emph{Property~\textup{(T)}.
79ed00033cd1	1552	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21b	By the Delorme--Guichardet theorem \cite{Delorme,Guichardet}, $\beta$ is a coboundary: there is $y\in K_q$ with $\beta(g)=y-\pi(g)y$ for every $g\in L$.
33f0674ce347	1552	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21b	The hypothesis on $p$ gives $\Delta_{s\gamma s^{-1}}=0$, hence $\pi(s\gamma s^{-1})y=y$ for every $\gamma\in L$.
d0e1aeb5cc6f	1558	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21b	Normalize the Hilbert--Schmidt norms by $k_n=\operatorname{rank}Q_n$ rather than by $d_n$ and repeat, with this weight, the fixed-space comparison in the proof of Theorem~\ref{thm:transport-variants}.
bd393ac55235	1558	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21b	The projection $P$ onto $\operatorname{Fix}\pi(L)$ and its conjugate $Q=\pi(s)P\pi(s)^{*}$ onto $\operatorname{Fix}\pi(sLs^{-1})$ lie in the same finite norm ultraproduct, with $P\le Q$ and $P\sim Q$.
20bc0a5ca812	1558	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21b	Lemma~\ref{paper-lem:finitecompare} therefore gives $P=Q$.
438f08f410f8	1558	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.21b	Hence $\pi(g)y=y$ and $\beta(g)=0$ for every $g\in L$, contradicting the previous paragraph.
e92847bd13c5	1558	Commuting orbits and the MF residual	proof	thm:projection-collapse	ledger	CO.18 CO.21b	Therefore $\Delta_g=0$ for every $g\in L$ in the original corona; equivalently, $p$ commutes with $\Theta(g)$ for every $g\in L$.
aed0f4328e38	1571	Commuting orbits and the MF residual		thm:projection-collapse	ledger	CO.22	Equivalently, every projection of $\Theta(sLs^{-1})'\cap\mathcal Q$ whose $\Theta(L)$-conjugates commute pairwise already lies in $\Theta(L)'\cap\mathcal Q$.
4deeb73c9d08	1576	Commuting orbits and the MF residual	definition	def:invwitness	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptInvolutiveCollapsePattern	Let $H$ be a group, $L\le H$ a subgroup, and $s\in H$.
bb6572119229	1576	Commuting orbits and the MF residual	definition	def:invwitness	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptInvolutiveCollapsePattern	An element $k\in H$ is an \emph{involutive orbit witness} for $(L,s)$ if
171a56cd770f	1579	Commuting orbits and the MF residual	enumerate	def:invwitness	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptInvolutiveCollapsePattern	[(W1)] $k^2=1$;
829e700029ac	1580	Commuting orbits and the MF residual	enumerate	def:invwitness	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptInvolutiveCollapsePattern	[(W2)] $s\gamma s^{-1}$ commutes with $k$ for every $\gamma\in L$;
9c63f8032173	1581	Commuting orbits and the MF residual	enumerate	def:invwitness	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptInvolutiveCollapsePattern	[(W3)] the conjugates $\gamma_1k\gamma_1^{-1}$ and $\gamma_2k\gamma_2^{-1}$ commute for all $\gamma_1,\gamma_2\in L$.
6fb4d4d22541	1584	Commuting orbits and the MF residual	definition	def:invwitness	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptInvolutiveCollapsePattern	The pair $(L,s)$ determines the normal subgroup
bcecb2f6fbeb	1596	Commuting orbits and the MF residual		def:invwitness	ledger	CO.02	In a permutational wreath product $K^{(X)}\rtimes G$ with $L\le G$ conjugated into itself by $s$ and $x_0\in X$ a point fixed by $sLs^{-1}$, every involution in the copy of $K$ supported at $x_0$ is a witness: distinct coordinate copies commute, and $sLs^{-1}$ fixes $x_0$.
5a94fb79bc66	1603	Commuting orbits and the MF residual	theorem	thm:collapse	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptInvolutiveCollapse	Let $H$ be countable, let $L\le H$ be a subgroup with property~\textup{(T)}, and let $s\in H$ satisfy $s\gamma s^{-1}\in L$ for every $\gamma\in L$.
68bb1599b006	1603	Commuting orbits and the MF residual	theorem	thm:collapse	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptInvolutiveCollapse	Then
8704e3707324	1613	Commuting orbits and the MF residual	proof	thm:collapse	ledger	CO.04	Let $\Theta\colon H\to\U(\mathcal Q)$ be a homomorphism and $k$ a witness for $(L,s)$.
d9d88eed453c	1613	Commuting orbits and the MF residual	proof	thm:collapse	ledger	CO.04	By (W1) the unitary $u=\Theta(k)$ is self-adjoint, so $p=\tfrac12(1-u)$ is a projection, and
e22da71ecf99	1621	Commuting orbits and the MF residual	proof	thm:collapse	ledger	CO.04	By (W2) the projection $p$ commutes with $\Theta(s\gamma s^{-1})$ for $\gamma\in L$, and by (W3) the displayed projections commute pairwise.
b96e138b3f8f	1621	Commuting orbits and the MF residual	proof	thm:collapse	ledger	CO.04	By Theorem~\ref{thm:projection-collapse}, $p$ commutes with $\Theta(L)$; hence so does $u=1-2p$, and $\Theta([\gamma,k])=1$ for every $\gamma\in L$.
beddeafccc01	1621	Commuting orbits and the MF residual	proof	thm:collapse	ledger	CO.04	Kernels are normal, so $\Theta$ is trivial on $D_{\mathrm{coll}}(L,s)$.
0181ac13a73a	1630	Commuting orbits and the MF residual	remark	rem:torsion-collapse	formalized	GroupApproximation.TorsionSpectralCollapse.actualCoronaMFInvisible_of_torsionWitness GroupApproximation.TorsionSpectralCollapse.torsionCollapseDefect_le_actualCoronaMFResidual_of_kazhdan GroupApproximation.TorsionSpectralCollapse.actualCoronaMFResidual_eq_torsionCollapseDefect_of_kazhdan	Condition (W1) can be relaxed to finite order.
bbdf4a4826bb	1630	Commuting orbits and the MF residual	remark	rem:torsion-collapse	formalized	GroupApproximation.TorsionSpectralCollapse.actualCoronaMFInvisible_of_torsionWitness GroupApproximation.TorsionSpectralCollapse.torsionCollapseDefect_le_actualCoronaMFResidual_of_kazhdan GroupApproximation.TorsionSpectralCollapse.actualCoronaMFResidual_eq_torsionCollapseDefect_of_kazhdan	Let $H$ be countable, let $L\le H$ have property~\textup{(T)}, let $s\in H$ satisfy $s\gamma s^{-1}\in L$ for every $\gamma\in L$, and let $k\in H$ have finite order $m$.
3b81b89304c0	1630	Commuting orbits and the MF residual	remark	rem:torsion-collapse	formalized	GroupApproximation.TorsionSpectralCollapse.actualCoronaMFInvisible_of_torsionWitness GroupApproximation.TorsionSpectralCollapse.torsionCollapseDefect_le_actualCoronaMFResidual_of_kazhdan GroupApproximation.TorsionSpectralCollapse.actualCoronaMFResidual_eq_torsionCollapseDefect_of_kazhdan	If $sLs^{-1}$ centralizes $k$ and the conjugates $\gamma k\gamma^{-1}$, $\gamma\in L$, commute pairwise, then every homomorphism $\Theta\colon H\to\U(\mathcal Q)$ satisfies $\Theta([\gamma,k])=1$ for every $\gamma\in L$.
d990eb1a177b	1630	Commuting orbits and the MF residual	remark	rem:torsion-collapse	formalized	GroupApproximation.TorsionSpectralCollapse.actualCoronaMFInvisible_of_torsionWitness GroupApproximation.TorsionSpectralCollapse.torsionCollapseDefect_le_actualCoronaMFResidual_of_kazhdan GroupApproximation.TorsionSpectralCollapse.actualCoronaMFResidual_eq_torsionCollapseDefect_of_kazhdan	For $j\in\mathbf{Z}/m$, let
cf043e7f77ad	1642	Commuting orbits and the MF residual	remark	rem:torsion-collapse	formalized	GroupApproximation.TorsionSpectralCollapse.actualCoronaMFInvisible_of_torsionWitness GroupApproximation.TorsionSpectralCollapse.torsionCollapseDefect_le_actualCoronaMFResidual_of_kazhdan GroupApproximation.TorsionSpectralCollapse.actualCoronaMFResidual_eq_torsionCollapseDefect_of_kazhdan	These are the spectral projections of $\Theta(k)$.
76c125cdb797	1642	Commuting orbits and the MF residual	remark	rem:torsion-collapse	formalized	GroupApproximation.TorsionSpectralCollapse.actualCoronaMFInvisible_of_torsionWitness GroupApproximation.TorsionSpectralCollapse.torsionCollapseDefect_le_actualCoronaMFResidual_of_kazhdan GroupApproximation.TorsionSpectralCollapse.actualCoronaMFResidual_eq_torsionCollapseDefect_of_kazhdan	The hypotheses imply that $\Theta(sLs^{-1})$ centralizes every $p_j$ and that their $\Theta(L)$-conjugates commute pairwise.
4a03663d0433	1642	Commuting orbits and the MF residual	remark	rem:torsion-collapse	formalized	GroupApproximation.TorsionSpectralCollapse.actualCoronaMFInvisible_of_torsionWitness GroupApproximation.TorsionSpectralCollapse.torsionCollapseDefect_le_actualCoronaMFResidual_of_kazhdan GroupApproximation.TorsionSpectralCollapse.actualCoronaMFResidual_eq_torsionCollapseDefect_of_kazhdan	Theorem~\ref{thm:projection-collapse} therefore makes every $p_j$ commute with $\Theta(L)$.
463dbf03a49c	1642	Commuting orbits and the MF residual	remark	rem:torsion-collapse	formalized	GroupApproximation.TorsionSpectralCollapse.actualCoronaMFInvisible_of_torsionWitness GroupApproximation.TorsionSpectralCollapse.torsionCollapseDefect_le_actualCoronaMFResidual_of_kazhdan GroupApproximation.TorsionSpectralCollapse.actualCoronaMFResidual_eq_torsionCollapseDefect_of_kazhdan	Fourier reconstruction, $\Theta(k)=\sum_j e^{2\pi ij/m}p_j$, then shows that $\Theta(k)$ also commutes with $\Theta(L)$.
fd1bbbd6f74a	1642	Commuting orbits and the MF residual	remark	rem:torsion-collapse	formalized	GroupApproximation.TorsionSpectralCollapse.actualCoronaMFInvisible_of_torsionWitness GroupApproximation.TorsionSpectralCollapse.torsionCollapseDefect_le_actualCoronaMFResidual_of_kazhdan GroupApproximation.TorsionSpectralCollapse.actualCoronaMFResidual_eq_torsionCollapseDefect_of_kazhdan	The normal closure of all such commutators, over all finite-order witnesses for $(L,s)$, lies in $\operatorname{Res}_{\mathrm{MF}}(H)$, with equality whenever the corresponding quotient of $H$ is MF\@.
2989630535d3	1658	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	Write $q\colon E\to E/\langle w\rangle$, $\bar c=q(\hat c)$, and $\bar L=q(\iota(\mathcal B))$.
3abe66876fe6	1658	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	CO.23 CO.25	The element $\bar c$ is an involution because $c^2=1$, and $q(t)\bar Lq(t)^{-1}$ centralizes $\bar c$ because conjugating the relation $[c,\iota(\mathcal B)]=1$ of \eqref{eq:E} by $t$ gives $[\,t\iota(\mathcal B)t^{-1},\,\hat c\,]=1$ in $E$, where $\hat c=tct^{-1}$.
980b921833d4	1658	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	The subgroup that centralizes $\hat c$ is the conjugate one, which is why the relation is conjugated by $t$.
fbe063aa0648	1658	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	Property~\textup{(T)} passes to $\bar L$, and $q(t)$ conjugates it into itself.
2bb6efc54933	1658	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	Thus (W1) and (W2) of Definition~\ref{def:invwitness} hold, and only (W3) remains.
b7254a37e261	1669	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	\emph{Pairwise commutation of the orbit.} The linear generators $x,y,z$ commute with $\hat c$, and conjugation by $t$ sends each $v_i$ to $v_i^2$, so $\iota(v_i^2)$ commutes with $\hat c$ as well.
c1cac47698f1	1669	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	The conjugate $\iota(g)\,\hat c\,\iota(g)^{-1}$ therefore depends only on the exponent vector of the translation part of $g$ modulo $2$, so there are exactly eight such conjugates, indexed by $(\Z/2)^3$.
a21b0cd01a6e	1669	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	By Theorem~\ref{paper-thm:kazhdan-clifford} the distinguished word is $w=[\hat c,\iota(v_1)\,\hat c\,\iota(v_1)^{-1}]$, the commutator attached to the class of $v_1$.
e157c76e6812	1669	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	The linear part acts through $\SL_3(\mathbb Z/2)$, which is transitive on the nonzero parity classes; the seven words $1,x,x^2,z,yx,y^2x,xyx$ in the linear generators send the class of $v_1$ to all seven nonzero classes, and each commutes with $\hat c$.
630deb5b2288	1669	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	Conjugating the displayed identity by the corresponding $\iota(r)$ shows that every nonzero parity commutator is a conjugate of $w$; the zero class gives $[\hat c,\hat c]=1$.
f77284a90cb4	1669	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	Since $w$ is central, all eight lie in $\langle w\rangle$.
a177295e35cc	1669	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	Conjugating the commutator of two arbitrary conjugates by the inverse of one of them reduces it to this case.
626936f5773d	1669	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	Hence all conjugates of $\bar c$ under $\bar L$ commute pairwise.
dac39e8feaf8	1669	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	Thus $\bar c$ is an involutive orbit witness for $(\bar L,q(t))$, and by Theorem~\ref{thm:collapse} $[q(\iota(v_1)),\bar c]\in \operatorname{Res}_{\mathrm{MF}}(E/\langle w\rangle)$.
a0e32bd8c956	1694	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	WI.14 WI.15	The homomorphism $E\to W$ of Proposition~\ref{prop:witness} sends $[\iota(v_1),\hat c]$ to the product of the Clifford generators at the two distinct points $\tau o$ and $j(\bar v_1)\tau o$, and sends $\langle w\rangle$ into $\langle\zeta\rangle$.
bb0656ff4c0d	1694	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	SF.10	The product of the Clifford generators at two distinct points does not lie in $\langle\zeta\rangle$.
2b85737a9b80	1694	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	SF.10 SF.11	Hence $[\iota(v_1),\hat c]\notin\langle w\rangle$, and its image in $E/\langle w\rangle$ is nontrivial. This image lies in the MF residual, so Proposition~\ref{prop:univquot} implies that the quotient is non-MF\@.
6347e5a7a2bb	1694	Commuting orbits and the MF residual	proof	rem:torsion-collapse	ledger	PA.16	Corollary~\ref{cor:pullback} identifies $\operatorname{Res}_{\mathrm{MF}}(E)$ with the $q$-preimage of $\operatorname{Res}_{\mathrm{MF}}(E/\langle w\rangle)$, so $u$ belongs to it.
5178678ccca4	1711	Commuting orbits and the MF residual	corollary	cor:collapsequot	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptCollapseRadicalReduction	In the setting of Theorem~\ref{thm:collapse}, write $q\colon H\to H/D_{\mathrm{coll}}(L,s)$ for the quotient map.
3f3c1e57dfd1	1711	Commuting orbits and the MF residual	corollary	cor:collapsequot	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptCollapseRadicalReduction	Then
e02ec2eb743c	1719	Commuting orbits and the MF residual	corollary	cor:collapsequot	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptCollapseRadicalReduction	and if $H/D_{\mathrm{coll}}(L,s)$ is MF, then $\operatorname{Res}_{\mathrm{MF}}(H)=D_{\mathrm{coll}}(L,s)$.
f1d531411a16	1725	Commuting orbits and the MF residual	proof	cor:collapsequot	ledger	CO.33	Combine Theorem~\ref{thm:collapse} with Corollaries~\ref{cor:pullback} and~\ref{cor:exactradical}.
1d27c273bd65	1729	Commuting orbits and the MF residual		cor:collapsequot	ledger	CO.33	If $H/D_{\mathrm{coll}}(L,s)$ is MF, then it is the universal MF quotient of $H$ (Proposition~\ref{prop:univquot}): every homomorphism from $H$ to an MF group factors through it.
